date,txVolume(USD),adjustedTxVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees,activeAddresses,medianTxValue(USD),medianFee,averageDifficulty,paymentCount,blockSize,blockCount
2016-01-08,199860.177495,199860.177495,10919,71748362.7547,0.942752,545600.0,27996.71875,26.0495075445,2610,1.03614139022,0.00105,8.30240042773e+12,8488,5588918,5176
2016-01-09,308344.68988,308344.68988,11793,75026905.874,0.985501,226281.0,27595.78125,39.3005175209,2624,1.01776167089,0.00126,8.43280095295e+12,7999,6166658,5099
2016-01-10,139831.831116,139831.831116,10320,75056285.9827,0.985557,390888.0,27287.96875,26.3260527733,2797,1.16375917324,0.00105,8.33674111927e+12,8124,5315621,5093
2016-01-11,511382.061468,511382.061468,10893,76236894.6991,0.999216,1011920.0,27005.15625,25.5135651128,2950,1.15818732869,0.00105,8.82818512171e+12,8605,5403609,5107
2016-01-12,1066686.97934,1066686.97934,10862,81612322.1228,1.07,2898760.0,25900.78125,25.6307222675,2986,1.36830496546,0.00105,8.88994329145e+12,8533,5392622,4930
2016-01-13,498707.950371,498707.950371,17665,86534647.8584,1.14,1005910.0,26535.3125,60.3126094436,2815,1.14e-18,0.00293852,8.48367087469e+12,8369,7119076,5002
2016-01-14,377383.294374,377383.294374,10653,85378257.8824,1.12,751961.0,26919.21875,26.776176405,2752,1.2418724416,0.00105,8.73531101626e+12,8204,5405058,5090
2016-01-15,1149275.80396,1149275.80396,9875,89865005.4711,1.18,3910550.0,26797.34375,23.1601242178,3125,1.6410874662,0.00105,8.99615987543e+12,7973,5115619,5084
2016-01-16,715773.756685,715773.756685,10664,93117298.0,1.22,2462630.0,26523.125,22.6502570573,2665,1.5750460531,0.00105,9.20235732065e+12,8428,4881399,5046
2016-01-17,467366.867457,467366.867457,9747,92948708.7218,1.22,1171150.0,26599.84375,17.0397021972,2578,1.5864569876,0.00105,9.06802591226e+12,7990,4464778,5036
2016-01-18,3463996.03585,3463996.03585,12916,101296280.322,1.33,4278930.0,26620.15625,30.9188099799,3050,1.4194598831,0.00125902437494,9.45394992066e+12,8823,5359464,5072
2016-01-19,1784026.66925,1784026.66925,13420,108573765.927,1.42,2446740.0,26092.8125,35.576958228,2845,0.748536814587,0.00126,9.53863857731e+12,8032,5502641,4972
2016-01-20,831118.132376,831118.132376,10610,104038641.778,1.36,2933220.0,26542.5,19.0134918696,3350,2.1350359636,0.00105,9.41391581286e+12,8817,4831186,5038
2016-01-21,765663.227062,765663.227062,10734,117211690.045,1.53,1614960.0,25919.21875,20.2959758345,2901,2.1008884716,0.00105,9.59849803504e+12,9318,4682773,4963
2016-01-22,1439222.62537,1439222.62537,13848,118610200.5,1.55,1567240.0,26255.0,31.1813250746,2977,1.598256832,0.00126,9.89701539178e+12,9194,5144050,5007
2016-01-23,1851811.65808,1851811.65808,11025,114879374.619,1.5,7370980.0,25769.6875,17.4328034106,3409,2.0925,0.00105,1.00585064027e+13,9993,4463583,4928
2016-01-24,3856421.01584,3856421.01584,12798,145447560.561,1.9,9669770.0,27239.21875,23.7308825767,3822,2.4716882735,0.00105,1.01332717623e+13,10281,5131159,5168
2016-01-25,4849050.91022,4849050.91022,17121,164497549.2,2.15,10739300.0,25700.78125,40.1912428608,4039,2.156067386,0.0011653,1.0330115761e+13,10669,6515705,4881
2016-01-26,3907402.05876,3907402.05876,16511,193384828.807,2.53,13939200.0,26985.46875,37.8980575476,4328,2.6869838435,0.00116496175891,1.06107403773e+13,11680,6328336,5152
2016-01-27,2917304.94816,2917304.94816,18747,172208391.213,2.25,6961080.0,26104.53125,56.8601467197,4055,0.73945372864,0.00126,1.08201048604e+13,10576,7804066,4983
2016-01-28,2295819.94976,2295819.94976,16765,184371054.53,2.41,4903850.0,26560.9375,41.3560110411,4465,2.4060521549,0.00124548808709,1.04487296118e+13,11372,7204798,5059
2016-01-29,2290501.09415,2290501.09415,16395,195037373.373,2.54,6662340.0,26164.21875,37.4103434275,4322,2.6501765132,0.001077,1.08831445961e+13,12054,6512690,4981
2016-01-30,3667596.94806,3667596.94806,14661,192025645.473,2.51,3725080.0,26193.125,35.4292821681,4340,2.8497909488,0.00105,1.08760765826e+13,11644,5915445,5017
2016-01-31,2714543.55603,2714543.55603,14166,186786144.831,2.44,5847500.0,25681.875,33.8837693668,4391,2.8874632674,0.00105,1.06959416184e+13,11718,5531604,4872
2016-02-01,1494264.0463,1494264.0463,14199,178099231.095,2.32,3994100.0,26431.25,32.5392274162,4199,2.590112728,0.00105,1.09174967121e+13,12266,5419680,5015
2016-02-02,1421087.83031,1421087.83031,14291,170322150.344,2.22,3451270.0,25864.6875,29.4629278384,4166,2.3987932944,0.00105,1.0674149809e+13,11693,5337915,4955
2016-02-03,1566692.51684,1566692.51684,14274,186427803.913,2.43,3987750.0,27301.71875,27.7291754773,4327,2.8592494398,0.00105,1.0857187474e+13,12309,5508759,5199
2016-02-04,909869.091248,909869.091248,14371,194116737.833,2.53,3552320.0,26562.34375,32.7175018566,4077,2.8184074765,0.00105,1.11137823188e+13,12014,5500691,5062
2016-02-05,1536418.28699,1536418.28699,15249,197321961.197,2.57,2636700.0,26558.59375,38.9743714932,4698,2.7757497796,0.00105,1.11761252154e+13,12980,5635634,5046
2016-02-06,667424.580556,667424.580556,31418,194733892.0,2.53,1921240.0,26345.78125,240.782836139,3839,0.0,0.0029845,1.08668099842e+13,11863,8365915,4987
2016-02-07,2353121.90306,2353121.90306,14264,195510400.568,2.54,7007060.0,26684.6875,53.1207339074,4054,2.9569564559,0.00105,1.10503746649e+13,12311,5219164,5087
2016-02-08,4507611.69429,4507611.69429,14719,228334173.453,2.97,9725690.0,26651.875,37.8124273589,4496,3.5402764122,0.00105,1.15398615991e+13,12833,5241220,5071
2016-02-09,5098235.04092,5098235.04092,15517,244086396.871,3.17,17954000.0,26474.21875,50.1669254837,4756,3.7856908725,0.00105,1.12453007873e+13,13677,5218494,5055
2016-02-10,9232157.6284,9232157.6284,17141,307482098.198,4.0,28640400.0,26161.25,58.8842443713,6031,5.43958328,0.00105,1.16593292953e+13,15355,5488744,4961
2016-02-11,8381213.45148,8381213.45148,21440,346500640.183,4.5,26408200.0,26477.8125,46.5235472664,7681,4.9445685675,0.00105,1.19937714191e+13,19002,6422510,5019
2016-02-12,12862425.7068,12862425.7068,18109,457815188.676,5.95,23360800.0,26498.90625,33.065545419,6484,7.563971534,0.00105,1.15530255014e+13,16035,5891298,5033
2016-02-13,7594581.31907,7594581.31907,19327,437812490.61,5.69,24218800.0,26884.6875,36.1185857096,6065,6.4214811933,0.00105,1.20974057505e+13,16679,6224112,5093
2016-02-14,5054136.76484,5054136.76484,16624,415972886.565,5.4,11226500.0,26329.0625,27.7730442997,5549,6.28607898,0.00105,1.24968749547e+13,14508,5688385,4990
2016-02-15,4010412.89434,4010412.89434,17159,410606434.178,5.33,13934200.0,26225.3125,30.7253429587,5685,6.0062246153,0.00105,1.287476516e+13,15215,5605915,4975
2016-02-16,7253891.7284,7253891.7284,17549,410420527.984,5.33,15889100.0,26445.78125,33.2945208106,5688,6.0010164058,0.00105,1.26962343235e+13,15384,5667850,5025
2016-02-17,3402417.7737,3402417.7737,19990,330560408.37,4.29,15451000.0,25672.03125,41.0193936772,5729,4.5236715381,0.00113299265982,1.27219188196e+13,15027,6144961,4857
2016-02-18,4405314.09199,4405314.09199,16969,290742696.459,3.77,17054000.0,26214.84375,29.2699233549,5537,4.2928411682,0.00105,1.2182109035e+13,14633,5546265,4999
2016-02-19,2545739.86086,2545739.86086,18412,337812439.051,4.38,7666320.0,26655.46875,37.0360032943,5531,4.8075483345,0.00105,1.26514258265e+13,15644,5821479,5033
2016-02-20,5651529.21393,5651529.21393,16714,361339917.594,4.68,8631090.0,26560.78125,26.7916448964,5228,5.2746123222,0.00105,1.28141635999e+13,14739,5284775,5051
2016-02-21,2141127.88081,2141127.88081,17119,336901947.243,4.36,6413550.0,26536.5625,28.140680308,6287,5.1032406108,0.00105,1.29589301455e+13,15599,5311508,5055
2016-02-22,3801186.11183,3801186.11183,18190,359698081.644,4.66,15056200.0,26757.8125,32.5491110595,6008,5.1970825682,0.00105,1.34315038875e+13,16177,5563736,5103
2016-02-23,8923314.64413,8923314.64413,18482,438546964.537,5.68,13380600.0,26170.0,94.1643662476,6048,6.4220932212,0.00112715456721,1.37835850599e+13,16252,5550661,4969
2016-02-24,11806077.5299,11806077.5299,19540,432559674.615,5.6,11426500.0,26426.875,52.032071341,6036,6.16839216,0.00105,1.36234700262e+13,16928,5576291,5029
2016-02-25,5846441.63956,5846441.63956,19503,478938630.518,6.19,21471800.0,26823.75,31.6128430903,6599,6.8412073747,0.00105,1.3573804476e+13,17558,5712469,5128
2016-02-26,24283017.5206,24283017.5206,21068,467249640.439,6.04,9526860.0,26654.0625,50.8616404256,5927,6.3842012082,0.00105,1.40494019382e+13,17034,6515245,5055
2016-02-27,13193947.9383,13193947.9383,18981,460782799.39,5.96,8903210.0,26196.09375,28.3747446946,5918,6.550675038,0.00105,1.45649344057e+13,17065,5500646,4992
2016-02-28,5115478.78835,5115478.78835,19063,495927597.009,6.41,9851660.0,26425.78125,29.3587208003,6498,7.3901615612,0.00105,1.47372389491e+13,17425,5487589,5029
2016-02-29,4696885.75408,4696885.75408,20358,499841552.397,6.46,7648020.0,25229.53125,32.9441902138,7115,7.3357669867,0.00105,1.49365606175e+13,18218,5665354,4820
2016-03-01,8300621.35517,8300621.35517,21778,489637243.89,6.32,23098100.0,26481.09375,33.9508403306,7658,7.3235456268,0.00105,1.44534520494e+13,19892,5842695,5052
2016-03-02,27566255.3821,27566255.3821,23562,590715857.554,7.63,29130200.0,26644.21875,39.0787626379,8544,8.5617598822,0.00105,1.49899087052e+13,21824,6096139,5086
2016-03-03,17953588.9003,17953588.9003,24837,654285599.143,8.44,40314900.0,26111.25,35.3327310901,9064,9.4706922092,0.00105,1.55987395693e+13,23011,6259707,5014
2016-03-04,14076962.6594,14076962.6594,24287,715939100.622,9.24,35520100.0,25881.5625,33.9631795907,8978,10.1229902928,0.00105,1.61409748309e+13,22497,6238181,4994
2016-03-05,30063163.4616,30063163.4616,27115,804339835.784,10.37,56439600.0,26585.9375,33.8981528103,10060,12.8715402709,0.00105,1.6473095997e+13,25525,6753428,5138
2016-03-06,18269923.7378,18269923.7378,27661,868921939.121,11.2,39112000.0,25399.6875,37.6921226264,9725,12.010919872,0.00105,1.73423002142e+13,23788,6702067,4907
2016-03-07,18983794.7777,18983794.7777,23271,887071699.423,11.43,34085100.0,25985.46875,30.3772576273,8043,12.638500758,0.00105,1.71642692856e+13,21646,6120294,5026
2016-03-08,20724408.5522,20724408.5522,24105,743320024.477,9.58,25524300.0,25823.125,33.3478839412,9472,10.417610535,0.00105,1.74919100185e+13,22616,6231761,5017
2016-03-09,11155563.6587,11155563.6587,24557,759945295.529,9.79,27540500.0,25740.78125,26.064171433,9248,10.5005756262,0.00105,1.78667746138e+13,22951,6383272,4989
2016-03-10,10285687.6577,10285687.6577,24814,922237228.934,11.88,26851500.0,26630.0,20.3466620474,9812,14.3269733178,0.00042,1.80062782903e+13,23367,6347145,5196
2016-03-11,10814620.4077,10814620.4077,23124,871891256.54,11.22,21002700.0,26302.5,19.2479047956,9481,11.68969725,0.00042,1.86820215376e+13,21495,6133690,5065
2016-03-12,17629786.8058,17629786.8058,27887,865169349.53,11.13,48957300.0,26370.15625,24.2939252773,9980,12.5898638901,0.00042,1.96549131067e+13,25604,6954857,5023
2016-03-13,26924471.9653,26924471.9653,28127,1049906028.03,13.51,43915100.0,27250.46875,25.6417147769,10164,14.4626961535,0.00042,2.01495709597e+13,26044,7219419,5186
2016-03-14,24089374.378,24089374.378,28528,1128614653.41,14.51,58385100.0,26407.96875,27.7887085331,10422,16.2755281189,0.00042,2.00655052309e+13,25803,7668712,5108
2016-03-15,17091214.3099,17091214.3099,29273,1011341311.15,13.0,28404500.0,31223.59375,24.0129653977,10369,14.10214884,0.00042,1.75723013776e+13,26908,7878660,5979
2016-03-16,14518416.8972,14518416.8972,27596,1013362745.01,13.02,24335500.0,31490.15625,23.8727859454,9655,14.2705626021,0.00042,1.77777957551e+13,25122,7931465,6025
2016-03-17,22029287.504,22029287.504,33531,981440103.762,12.56,41650600.0,32024.53125,31.6680980213,10287,13.5989476256,0.00042,1.80387679595e+13,28724,8643874,6082
2016-03-18,28585919.043,28585919.043,31821,868215069.81,11.11,53956800.0,31282.8125,27.4326886832,10763,12.1084418125,0.00042,1.83003796718e+13,28441,8365068,5962
2016-03-19,9143645.28388,9143645.28388,34779,875815164.292,11.2,26735700.0,32079.0625,44.2853796416,9580,11.328316944,0.0004216,1.86517016936e+13,26408,9086749,6082
2016-03-20,6938484.83764,6938484.83764,32447,822901084.306,10.52,17651100.0,31587.65625,35.7288538516,10076,10.8030680572,0.00042,1.94234152112e+13,27148,8714052,6027
2016-03-21,9227131.69752,9227131.69752,32511,806308290.978,10.3,28572600.0,31394.21875,32.4623890738,10320,10.697562593,0.00042,1.92685020086e+13,27804,8977661,5994
2016-03-22,8648933.07194,8648933.07194,32890,931251271.017,11.88,19730300.0,31711.875,26.1394891028,9780,12.22661979,0.00042,1.95676810209e+13,27137,9194297,6071
2016-03-23,6559148.31043,6559148.31043,31786,887878346.357,11.33,19353200.0,31294.0625,32.6582983315,10093,11.7155248665,0.00042,1.87659914427e+13,27006,9137193,5974
2016-03-24,12208390.7121,12208390.7121,36947,975956117.578,12.44,26081800.0,32071.09375,41.4097826339,10068,12.5022,0.00042,1.98010929177e+13,27298,11358459,6101
2016-03-25,6334207.88875,6334207.88875,36762,883610455.693,11.26,13782000.0,31889.84375,40.3548918251,10031,11.1474,0.00042,2.08715907252e+13,26724,9834491,6066
2016-03-26,3641273.62145,3641273.62145,36646,845559261.159,10.77,9425480.0,31928.4375,35.0564205112,9848,10.7560005616,0.000441,2.14141943554e+13,26527,9372767,6095
2016-03-27,13031192.4208,13031192.4208,29974,862798286.692,10.99,16744800.0,31630.78125,19.2099077568,10649,11.5076842248,0.00042,2.19769920643e+13,28072,7622565,6046
2016-03-28,8326998.40655,8326998.40655,33613,818914011.472,10.43,23188300.0,31313.4375,26.3821260856,10798,10.6913011212,0.00042,2.17680122245e+13,27893,9404393,5999
2016-03-29,15229815.2281,15229815.2281,33915,922987301.973,11.75,17684200.0,31437.8125,23.9127898866,12291,12.1187776275,0.00042,2.25137345638e+13,30228,8350722,6010
2016-03-30,16461701.0403,16461701.0403,36767,912860555.219,11.61,19351200.0,31700.46875,37.3774814231,12462,11.9467977408,0.00042,2.28224702389e+13,30234,9508735,6047
2016-03-31,13326776.2209,13326776.2209,32259,937669833.867,11.92,14966700.0,31388.90625,25.0216632981,11295,12.308631336,0.00042,2.38893684987e+13,28914,8461839,6021
2016-04-01,4391415.17974,4391415.17974,33320,897129947.547,11.4,11373100.0,31884.6875,24.2374098938,10956,11.647377777,0.00042,2.37491840019e+13,28301,9076719,6081
2016-04-02,4375715.75291,4375715.75291,29358,915222252.459,11.63,8682620.0,31081.25,18.065663951,10761,11.9970218079,0.00042,2.35196252454e+13,27192,7330855,5936
2016-04-03,2561666.59855,2561666.59855,29588,915544425.505,11.63,5580550.0,31729.6875,17.9368728686,10812,12.0284583338,0.00042,2.42957266378e+13,27521,7511845,6035
2016-04-04,5258599.15763,5258599.15763,34907,915040655.403,11.62,9599070.0,31953.125,24.8694159203,11663,11.8791584198,0.00042,2.52458560961e+13,28765,9141267,6086
2016-04-05,7760482.7991,7760482.7991,39173,883161352.426,11.21,20557300.0,31574.84375,28.6069272826,12095,11.21,0.000441,2.57058101571e+13,28796,9217047,6033
2016-04-06,6737707.73021,6737707.73021,32078,823407983.634,10.45,16997100.0,31262.65625,21.6791327625,11878,10.7402629986,0.00042,2.56671424511e+13,28851,8025973,6004
2016-04-07,7812722.31763,7812722.31763,31893,843777937.219,10.7,13464500.0,31167.34375,21.4127194869,11756,10.925596767,0.00042,2.46403135348e+13,28017,8360463,5953
2016-04-08,5574926.54405,5574926.54405,34010,795197814.963,10.08,14660600.0,31914.375,25.167538266,11563,10.1995330666,0.00042,2.61398869787e+13,28281,9402459,6102
2016-04-09,12736245.0421,12736245.0421,31923,764814836.223,9.69,16194800.0,30913.59375,19.9980599971,11976,9.9350301579,0.00042,2.68434517802e+13,29158,7818451,5933
2016-04-10,11063216.7318,11063216.7318,32237,722139421.644,9.15,42613400.0,31774.21875,19.4470129477,12826,9.418339671,0.00042,2.70838280461e+13,29992,7768788,6065
2016-04-11,5640555.56983,5640555.56983,30327,706441940.382,8.94,15138100.0,30970.9375,18.6565029086,12057,9.1639071276,0.00042,2.70122466843e+13,28324,7491634,5937
2016-04-12,9559005.81183,9559005.81183,34673,682919110.452,8.64,23190100.0,31385.9375,22.906012148,12594,8.7434111232,0.00042,2.60954287736e+13,28827,8730524,6015
2016-04-13,8628421.71832,8628421.71832,36051,588444319.91,7.44,31403300.0,31486.09375,32.96712421,12904,7.44753931406,0.0004216,2.72431862153e+13,28596,8886123,6015
2016-04-14,7669878.94787,7669878.94787,34781,638755717.13,8.08,13590700.0,31401.09375,31.7285716006,12318,8.168086948,0.00042,2.75452626833e+13,29133,8463165,6021
2016-04-15,4968004.03325,4968004.03325,34959,663970529.441,8.39,12179000.0,31733.4375,23.3788742306,11838,8.4323913979,0.00042,2.83065345306e+13,28509,8556636,6059
2016-04-16,3591447.57436,3591447.57436,30483,652102370.249,8.24,9888460.0,31531.25,17.2244827782,11885,8.4238559064,0.00042,2.88809369281e+13,28610,7314817,6019
2016-04-17,7130996.65119,7130996.65119,40203,682419882.578,8.62,24619600.0,31499.375,30.2081937039,12504,7.24457275691,0.00042,2.82214297522e+13,38363,11533019,6015
2016-04-18,5981462.25378,5981462.25378,33513,738669922.643,9.33,21084100.0,31863.28125,20.0991878237,12489,9.499126776,0.00042,2.9523844032e+13,30458,8179992,6055
2016-04-19,3984639.4455,3984639.4455,32622,719883169.327,9.08,12899100.0,31326.5625,19.10494585,12426,9.2227834868,0.00042,3.00294986593e+13,29903,7862106,5969
2016-04-20,5918932.30247,5918932.30247,32944,688511679.429,8.69,15634700.0,31831.40625,23.8484106082,12678,8.8382393209,0.00042,3.01560129634e+13,29638,8223258,6050
2016-04-21,4025643.92708,4025643.92708,37181,670273963.907,8.45,13355400.0,31373.90625,30.3808260505,12671,8.45841255354,0.00042,3.08717527258e+13,29373,9010009,5990
2016-04-22,6160843.84112,6160843.84112,31678,646665622.813,8.15,13309300.0,31576.71875,20.5760795602,12802,8.32600491425,0.00042,2.97403148234e+13,29410,7784632,6031
2016-04-23,7946888.35244,7946888.35244,31845,618605706.077,7.79,14565200.0,31693.59375,19.5139447522,12583,7.9394655615,0.00042,3.08691467325e+13,29943,7686446,6051
2016-04-24,3146715.7061,3146715.7061,34046,658302763.327,8.29,10786400.0,31493.75,22.4860145178,12691,8.38515058895,0.00042,3.06040251658e+13,30031,8570880,5981
2016-04-25,5785971.85419,5785971.85419,35430,636584115.266,8.01,18239900.0,32138.28125,23.8621661786,13184,8.10383486715,0.00042,3.15240694613e+13,30480,8537681,6104
2016-04-26,9155884.53967,9155884.53967,32582,598089227.635,7.53,17667300.0,31287.8125,21.6593834799,13371,7.67452520455,0.00042,3.1493382681e+13,29569,8002260,5952
2016-04-27,5767002.86287,5767002.86287,33847,587437410.07,7.39,19254500.0,31875.0,20.450152725,13230,7.5390752184,0.00042,3.10831741735e+13,30836,7964169,6062
2016-04-28,5956160.1155,5956160.1155,34343,615724082.586,7.74,11576000.0,31682.5,22.6386238477,12992,7.8673798116,0.00042,3.20240062727e+13,29921,8489820,6030
2016-04-29,4239602.3017,4239602.3017,37332,573379709.375,7.21,8762080.0,31683.59375,23.4352529152,14984,7.2824238011,0.00042,3.26609359887e+13,32191,8581938,6030
2016-04-30,19987713.2692,19987713.2692,45769,593186603.479,7.45,36573300.0,31891.71875,32.1524560635,19624,7.46759319586,0.00042,3.37090099374e+13,38190,9620749,6058
2016-05-01,15268336.7543,15268336.7543,39578,698764707.966,8.78,16713800.0,31009.0625,36.7006692374,14503,8.8678,0.00042,3.44844217965e+13,31870,9985734,5942
2016-05-02,16720845.241,16720845.241,41748,708305706.5,8.89,41019200.0,31912.1875,27.4278673978,17589,9.01900424324,0.00042,3.22808893825e+13,37280,8999681,6080
2016-05-03,13720500.0545,13720500.0545,37821,810468021.238,10.17,21463900.0,31794.375,26.8409902307,14874,10.3475733867,0.00042,3.4161609205e+13,33798,8755975,6054
2016-05-04,11508626.9839,11508626.9839,37484,748003750.91,9.38,17622400.0,31458.75,27.3227470289,14516,9.46400056923,0.00042,3.41662891929e+13,32474,8957784,5980
